,title,url,id,start,end,duration,text
2483,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,474.84,510.76,35.91999999999996," So let's learn how this neural network creates new shapes from the curved or bent lines in the hidden layer, and then add them together to get a green squiggle that fits the data. Note, to keep the math simple, let's assume dosages go from zero for low to one for high. The first thing we are going to do is plug the lowest dosage zero into the neural network. Now, to get from the input node, to the top node in the hidden layer,"
2484,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,511.72,553.32,41.60000000000008," this connection multiplies the dosage by negative 34.4 and then adds 2.14. And the result is an x-axis coordinate for the activation function. For example, the lowest dosage zero is multiplied by negative 34.4, and then we add 2.14 to get 2.14 as the x-axis coordinate for the activation function. To get the corresponding y-axis value, we plug 2.14 into the activation function,"
2485,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,553.32,577.64,24.319999999999936," which, in this case, is the soft plus function. Note, if we had chosen the sigmoid curve for the activation function, then we would plug 2.14 into the equation for the sigmoid curve. And if we had chosen the real u bent line for the activation function, then we would plug 2.14 into the real u equation."
2486,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,578.8399999999999,607.24,28.40000000000009," But since we are using soft plus for the activation function, we plug 2.14 into the soft plus equation. And the log of 1 plus e raised to the 2.14 power is 2.25. Note, in statistics, machine learning, and most programming languages, the log function implies the natural log or the log base e."
2487,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,607.5600000000001,643.4,35.83999999999992," Anyway, the y-axis coordinate for the activation function is 2.25. So let's extend this y-axis up a little bit and put a blue dot at 2.25 for when dosage equal zero. Now, if we increase the dosage a little bit and plug 0.1 into the input, the x-axis coordinate for the activation function is negative 1.3. And the corresponding y-axis value is 0.24."
2488,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,644.92,675.4,30.480000000000015," So let's put a blue dot at 0.24 for when dosage equal 0.1. And if we continue to increase the dosage values all the way to 1, the maximum dosage, we get this blue curve. Note, before we move on, I want to point out that the full range of dosage values from 0 to 1 corresponds to this relatively narrow range of values from the activation function."
2489,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,676.5999999999999,704.4399999999999,27.840000000000032," In other words, when we plug dosage values from 0 to 1 into the neural network, and then multiply them by negative 34.4 and add 2.14, we only get x-axis coordinates that are within the red box. And thus, only the corresponding y-axis values in the red box are used to make this new blue curve. Bam!"
2490,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,705.7199999999999,743.0,37.280000000000086," Now we scale the y-axis values for the blue curve by negative 1.3. For example, when dosage equal 0, the current y-axis coordinate for the blue curve is 2.4 to 2.5. So we multiply 2.25 by negative 1.3 and get negative 2.93. And negative 2.93 corresponds to this position on the y-axis. Likewise, we multiply all of the other y-axis coordinates on the blue curve by negative 1.3."
2491,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,743.9599999999999,777.0799999999999,33.120000000000005," And we end up with a new blue curve. Bam! Now let's focus on the connection from the input node to the bottom node in the hidden layer. However, this time we multiply the dosage by negative 2.52 instead of negative 34.4. And we add 1.29 instead of 2.14 to get the x-axis coordinate for the activation function."
2492,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,777.32,808.76,31.43999999999994," Remember, these values come from fitting the neural network to the data with back propagation. And we'll talk about that in part 2 in this series. Now, if we plug the lowest dosage 0 into the neural network, then the x-axis coordinate for the activation function is 1.29. Now we plug 1.29 into the activation function to get the corresponding y-axis value."
2493,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,809.8000000000001,834.84,25.039999999999964," And get 1.53. And that corresponds to this yellow dot. Now we just plug in dosage values from 0 to 1 to get the corresponding y-axis values. And we get this orange curve. Note, just like before, I want to point out that the full range of dosage values from 0 to 1"
2494,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,835.8000000000001,868.8399999999999,33.03999999999985," corresponds to this narrow range of values from the activation function. In other words, when we plug dosage values from 0 to 1 into the neural network, we only get x-axis coordinates that are within the red box. And thus, only the corresponding y-axis values in the red box are used to make this new orange curve. So we see that fitting a neural network to data gives us different parameter estimates on the connections,"
2495,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,869.64,897.64,28.0," and that results in each node in the hidden layer using different portions of the activation functions to create these new and exciting shapes. Now, just like before, we scale the y-axis coordinates on the orange curve. Only this time, we scale by a positive number 2.28. And that gives us this new orange curve."
2496,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,899.24,931.0,31.75999999999999," Now the neural network tells us to add the y-axis coordinates from the blue curve to the orange curve. And that gives us this green squiggle. Then, finally, we subtract 0.58 from the y-axis values on the green squiggle. And we have a green squiggle that fits the data. Bam! Now, if someone comes along and says that they are using dosage equal to 0.5,"
2497,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,931.88,996.92,65.03999999999996," we can look at the corresponding y-axis coordinate on the green squiggle and see that the dosage will be effective. Or, we can solve for the y-axis coordinate by plugging dosage equal 0.5 into the neural network and do the math. And we see that the y-axis coordinate on the green squiggle is 1.03. And since 1.03 is closer to 1, then 0, we will conclude that a dosage equal to 0.5 is effective. Double-bound."
2498,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,998.92,1029.08,30.159999999999968," Now, if you've made it this far, you may be wondering why this is called a neural network, instead of a big fancy squiggle-fitting machine. The reason is that way back in the 1940s and 50s when neural networks were invented, they thought the nodes were vaguely like neurons, and the connections between the nodes were sort of like synapses. However, I think they should be called big fancy squiggle-fitting machines,"
2499,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,1029.08,1059.96,30.88000000000011," because that's what they do. Note, whether or not you call it a squiggle-fitting machine, the parameters that we multiply are called weights, and the parameters that we add are called biases. Note, this neural network starts with two identical activation functions, but the weights and biases on the connections slice them, flip them, and stretch them into new shapes. Which are then added together to get a squiggle that is entirely new."
2500,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,1060.92,1089.96,29.039999999999964," And then the squiggle is shifted to fit the data. Now, if we can create this green squiggle with just two nodes in a single hidden layer, just imagine what types of green squiggles we could fit with more hidden layers and more nodes in each hidden layer. In theory, neural networks can fit a green squiggle to just about any data set, no matter how complicated. And I think that's pretty cool. Triple-bound."
2501,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,1090.76,1121.32,30.559999999999945," Now it's time for some, shameless self-promotion. If you want to review statistics and machine learning offline, check out the StacQuest study guides at StacQuest.org. There's something for everyone. Hooray, we've made it to the end of another exciting StacQuest. If you like this StacQuest and want to see more, please subscribe. And if you want to support StacQuest, consider contributing to my Patreon campaign."
2502,Neural Networks Pt. 1: Inside the Black Box,https://www.youtube.com/watch?v=CqOfi41LfDw,CqOfi41LfDw,1121.32,1133.72,12.400000000000093," Becoming a channel member, buying one or two of my original songs or a T-shirt or a hoodie, or just donate, the links are in the description below. All right, until next time, Quest On!"
2503,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,0.0,15.92,15.92," Backpropagation is a really big word, but it's not a really big deal. StatQuest. Hello, I'm Josh Starman. Welcome to StatQuest. Today we're going to talk about neural networks part two."
2504,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,15.92,35.88,19.96," Backpropagation may not be ideas. Note, this StatQuest assumes that you are already familiar with neural networks. The Chain Rule. In gradient descent, if not, check out the quests. The links are in the description below."
2505,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,35.88,57.4,21.52," In the StatQuest on neural networks part one, inside the black box, we started with a simple dataset. That showed whether or not different drug dosages were effective against a virus. The low and high dosages were not effective. But the medium dosage was effective."
2506,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,57.4,87.75999999999999,30.359999999999992," When we talked about how a neural network like this one, fits a green squiggle to this dataset. Remember, the neural network starts with identical activation functions. But, using different weights and biases on the connections, it flips and stretches the activation functions into new shapes, which are then added together to get a squiggle. It was shifted to fit the data."
2507,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,87.75999999999999,112.64,24.88000000000001," However, we did not talk about how to estimate the weights and biases. So let's talk about how backpropagation optimizes the weights and biases in this and other neural networks. Note, backpropagation is relatively simple, but there are a ton of details, so I split it up into bite-sized pieces."
2508,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,112.64,141.44,28.8," In this part, we talk about the main ideas of backpropagation. One, using the chain rule to calculate derivatives and two, plugging the derivatives into gradient descent to optimize parameters. In the next part, we'll talk about how the chain rule and gradient descent apply to multiple parameters simultaneously and introduce some fancy notation."
2509,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,141.44,161.96,20.52000000000001," Then we will go completely bonkers with the chain rule and show how to optimize all seven parameters simultaneously in this neural network. BAM! First, so we can be clear about which specific weights we are talking about. Let's give each one a name."
2510,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,161.96,191.08,29.120000000000005," We have W sub 1, W sub 2, W sub 3, and W sub 4. And let's name each bias. B sub 1, B sub 2, and B sub 3. Note, conceptually, backpropagation starts with the last parameter and works its way backwards to estimate all of the other parameters."
2511,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,191.08,219.96,28.879999999999995," However, we can discuss all of the main ideas behind a backpropagation by just estimating the last bias B sub 3. So in order to start from the back, let's assume that we already have optimal values for all of the parameters except for the last bias term, B sub 3. Note, throughout this and the next stat quests, I'll make the parameter values that have"
2512,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,219.96,243.84,23.879999999999995," already been optimized green. An unoptimized parameters will be red. Also note, to keep the math simple, let's assume dosages go from 0 for low to 1 for high. Now, if we run dosages from 0 to 1, through the connection to the top node in the hidden"
2513,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,243.84,270.92,27.080000000000013," layer, then we get the x-axis coordinates for the activation function that are all inside this red box. And when we plug the x-axis coordinates into the activation function, which, in this example, is the soft plus activation function, we get the corresponding y-axis coordinates, and this blue curve."
2514,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,270.92,296.24,25.319999999999997," Then we multiply the y-axis coordinates on the blue curve by negative 1.22, and we get the final blue curve. Bam. Now, if we run dosages from 0 to 1, through the connection to the bottom node in the hidden layer, then we get x-axis coordinates inside this red box."
2515,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,296.24,322.04,25.799999999999955," Now we plug those x-axis coordinates into the activation function to get the corresponding y-axis coordinates for this orange curve. Now we multiply the y-axis coordinates on the orange curve by negative 2.3, and we end up with this final orange curve. Bam."
2516,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,322.04,356.8,34.76000000000005," Now we add the blue and orange curves together to get this green squiggle. Now we are ready to add the final bias, b-sub 3 to the green squiggle, because we don't get no the optimal value for b-sub 3, we have to give it an initial value. And because bias terms are frequently initialized to 0, we will set b-sub 3 equal to 0. Now, adding 0 to all of the y-axis coordinates on the green squiggle leaves it right where"
2517,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,356.8,378.24,21.44," it is. However, that means the green squiggle is pretty far from the data that we observed. We can quantify how good the green squiggle fits the data by calculating the sum of the squared residuals. A residual is the difference between the observed and predicted values."
2518,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,378.24,408.48,30.24000000000001," For example, this residual is the observed value 0 minus the predicted value from the green squiggle, negative 2.6. This residual is the observed value 1 minus the predicted value from the green squiggle, negative 1.61. Lastly, this residual is the observed value 0 minus the predicted value from the green"
2519,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,408.48,436.68,28.19999999999999," squiggle, negative 2.61. Now we square each residual and add them all together to get 20.4 for the sum of the squared residuals. So in b-sub 3 equals 0, the sum of the squared residuals equals 20.4. And that corresponds to this location on this graph that has the sum of the squared"
2520,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,436.68,465.56,28.879999999999995," residuals on the y-axis and the bias b-sub 3 on the x-axis. Now if we increase b-sub 3 to 1, then we would add 1 to the y-axis coordinates on the green squiggle and shift the green squiggle up 1. And we end up with shorter residuals. When we do the math, bit, bit, bit, bit, bit."
2521,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,465.56,498.24,32.68000000000001," The sum of the squared residuals equals 7.8. And that corresponds to this point on our graph. If we increase b-sub 3 to 2, then the sum of the squared residuals equals 1.11. And if we increase b-sub 3 to 3, then the sum of the squared residuals equals 0.46. And if we had time to plug in tons of values for b-sub 3, we would get this pink curve."
2522,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,498.24,524.36,26.120000000000005," And we could find the lowest point, which corresponds to the value for b-sub 3 that results in the lowest sum of the squared residuals here. However, instead of plugging in tons of values to find the lowest point in the pink curve, we use gradient to send to find it relatively quickly. And that means we need to find the derivative of the sum of the squared residuals with"
2523,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,524.36,548.1999999999999,23.83999999999992," respect to b-sub 3. Now, remember, the sum of the squared residuals equals the first residual squared plus all of the other squared residuals. Now, because this equation takes up a lot of space, we can make it smaller by using summation notation."
2524,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,548.1999999999999,579.48,31.280000000000086," The Greek symbol, sigma, tells us to sum things together. And i is an index for the observed and predicted values that starts at 1. And the index goes from 1 to the number of values in, which in this case is set to 3. So when i equals 1, we are talking about the first residual. When i equals 2, we're talking about the second residual."
2525,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,579.48,608.6800000000001,29.200000000000045," Now when i equals 3, we are talking about the third residual. Now let's talk a little bit more about the predicted values. Each predicted value comes from the green squiggle. And the green squiggle comes from the last part of the neural network. In other words, the green squiggle is the sum of the blue and orange curves plus b-sub 3."
2526,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,608.68,634.64,25.96000000000004," Now remember, we want to use gradient descent to optimize b-sub 3. And that means we need to take the derivative of the sum of the squared residuals with respect to b-sub 3. And because the sum of the squared residuals are linked to b-sub 3 by the predicted values, we can use the chain rule."
2527,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,634.66,666.68,32.01999999999998," To solve the derivative of the sum of the squared residuals with respect to b-sub 3. The chain rule says that the derivative of the sum of the squared residuals with respect to b-sub 3 is the derivative of the sum of the squared residuals with respect to the predicted values. Times the derivative of the predicted values with respect to b-sub 3. Now, before we calculate the derivative of the sum of the squared residuals with respect to the predicted values,"
2528,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,666.68,702.48,35.80000000000007," let's clean up our workspace and move these equations out of the way. Now we can solve for the derivative of the sum of the squared residuals with respect to the predicted values by first substituting in the equation. And then use the chain rule to move the square to the front, and then we multiply that by the derivative of the stuff inside the parentheses with respect to the predicted values, negative 1. Now we simplify by multiplying 2 by negative 1."
2529,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,702.48,734.68,32.19999999999993," And we have the derivative of the sum of the squared residuals with respect to the predicted values. So let's move that up here, and now we are done with the first part. Now let's solve the second part, the derivative of the predicted values with respect to b-sub 3. We start by plugging in the equation for the predicted values. Remember, the blue and orange curves were created before we got to b-sub 3."
2530,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,734.78,764.5799999999999,29.799999999999955," So the derivative of the blue curve with respect to b-sub 3 is 0, because the blue curve is independent of b-sub 3. And the derivative of the orange curve with respect to b-sub 3 is also 0. Lastly, the derivative of b-sub 3 with respect to b-sub 3 is 1. Now we just add everything up, and the derivative of the predicted values with respect to b-sub 3 is 1."
2531,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,765.58,799.7800000000001,34.200000000000045," So we multiply the derivative of the sum of the squared residuals with respect to the predicted values by 1. Note, this times 1 part in the equation doesn't do anything, but I'm leaving it in to remind us that the derivative of the sum of the squared residuals with respect to b-sub 3 consists of 2 parts. The derivative of the sum of the squared residuals with respect to the predicted values, and the derivative of the predicted values with respect to b-sub 3."
2532,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,799.7800000000001,830.38,30.59999999999991," Bam! And at long last, we have the derivative of the sum of the squared residuals with respect to b-sub 3. And that means we can plug this derivative into gradient descent to find the optimal value for b-sub 3. So let's move this equation up, and show how we can use this equation with gradient descent. Note, if you're not familiar with gradient descent, check out the quest."
2533,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,830.38,858.7800000000001,28.40000000000009," The link is in the description below. Anyway, first, we expand the summation. Then we plug in the observed values, and the values predicted by the green squiggle. Remember, we get the predicted values on the green squiggle by running the dosages through the neural network. Now we just do the math and get negative 15.7."
2534,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,858.7800000000001,890.78,31.999999999999886," And that corresponds to the slope for when b-sub 3 equals 0. Now we plug the slope into the gradient descent equation for step size, and in this example, we'll set the learning rate to 0.1. And that means the step size is negative 1.57. Now we use the step size to calculate the new value for b-sub 3 by plugging in the current value for b-sub 3, 0,"
2535,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,890.78,923.78,33.0," and the step size, negative 1.57. And the new value for b-sub 3 is 1.57. Changing b-sub 3 to 1.57 shifts the green squiggle up, and that shrinks the residuals. Now, plugging in the new predicted values and doing the math gives us negative 6.26. Which corresponds to the slope when b-sub 3 equals 1.57."
2536,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,923.78,957.18,33.40000000000009," Then we calculate the step size and the new value for b-sub 3, which is 2.19. Changing b-sub 3 to 2.19 shifts the green squiggle up further, and that shrinks the residuals even more. Now we just keep taking steps until the step size is close to 0. And because the step size is close to 0 when b-sub 3 equals 2.61,"
2537,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,957.18,985.78,28.59999999999991," we decide that 2.61 is the optimal value for b-sub 3. Double bound. So the main idea for back propagation are that when a parameter is unknown like b-sub 3, we use the chain rule to calculate the derivative of the sum of the squared residuals with respect to the unknown parameter, which in this case was b-sub 3."
2538,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,985.78,1007.98,22.19999999999993," Then we initialize the unknown parameter with a number, and in this case we set b-sub 3 equal to 0, and used gradient descent to optimize the unknown parameter. Triple bound. In the next stack-west, we'll show how these ideas can be used to optimize all of the parameters"
2539,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,1007.98,1026.68,18.700000000000045," and a neural network. Now it's time for sum, shameless self-promotion. If you want to review statistics and machine learning offline, check out the stat-quest study guides at statquest.org. There's something for everyone."
2540,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,1026.68,1045.78,19.09999999999991," Hooray! We've made it to the end of another exciting stat-quest. If you like this stat-quest and want to see more, please subscribe. And if you want to support stat-quest, consider contributing to my Patreon campaign, becoming a channel member, buying one or two of my original songs or a t-shirt or a hoodie,"
2541,Neural Networks Pt. 2: Backpropagation Main Ideas,https://www.youtube.com/watch?v=IN2XmBhILt4,IN2XmBhILt4,1045.78,1052.98,7.2000000000000455," or just donate. The links are in the description below. Alright, until next time, quest on."
2542,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,0.0,22.96,22.96," The sun is out and it's nice outside, it's the perfect way the full stat quest. Yeah. Hello, I'm Josh Starmer and welcome to StatQuest. Today we're going to talk about back propagation details, part one. Note, this stat quest assumes that you have already watched neural networks part two"
2543,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,22.96,42.96,20.0," back propagation main ideas. If not, check out the quest. The link is in the description below. In back propagation main ideas, we had this super simple data set that showed whether or not different drug dosages were effective against a virus."
2544,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,42.96,71.2,28.24," Then we had this simple neural network that already had optimal values for all of the parameters except for the last bias term, B sub 3. Then using everything in the neural network except for the last bias, B sub 3, we drew this green squiggle. Then we demonstrated the main ideas behind back propagation by optimizing B sub 3."
2545,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,71.2,102.84,31.639999999999983, We first used the chain rule to calculate the derivative of the sum of the squared residuals with respect to the unknown parameter which in this case was B sub 3. Then we initialized the unknown parameter with a number and in this case we set B sub 3 equal to 0 and used gradient descent to optimize the unknown parameter. We can optimize the last bias term B sub 3.
2546,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,102.84,135.56,32.72000000000001," Now let's pretend we don't know B sub 3's optimal value and start working our way backwards so that along with B sub 3 we optimize the last two weights, W sub 3 and W sub 4. Note the goal of this quest is to learn how the chain rule and gradient descent applies to multiple parameters into introduce sum, fancy notation. In the next part we'll go completely bonkers with the chain rule and learn how to optimize"
2547,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,135.6,165.28,29.680000000000007," all seven parameters in this neural network simultaneously. Bam! So let's go back to not knowing the optimal values for W sub 3, W sub 4 and B sub 3. And just like before, we'll assume that the other weights and biases are already optimized. The first thing we do is initialize the weights, W sub 3 and W sub 4 with random starting values."
2548,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,165.28,198.72,33.44," And in this example, that means we randomly select two values from a standard normal distribution. Then we initialize the last bias, B sub 3 to 0, because bias terms frequently start at 0. Now if we run dosages from 0 to 1, through the connection to the top node in the hidden layer, then just like before, we get the corresponding Y-axis coordinates. And this blue curve."
2549,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,198.72,229.2,30.47999999999999," Now we multiply the Y-axis coordinates on the blue curve by W sub 3, which starts out with the random value 0.36. And we get this new blue curve. Now if we run dosages from 0 to 1, through the connection to the bottom node in the hidden layer, then just like before, we get the corresponding Y-axis coordinates for this orange curve."
2550,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,229.2,256.56,27.360000000000014," Now we multiply the Y-axis coordinates on the orange curve by W sub 4, which starts with the random value 0.63. And we get this new orange curve. Now we add the blue and orange curves together and get this green squiggle. Lastly, since the initial value for B sub 3 is 0, adding it to the Y-axis values on the green"
2551,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,256.56,282.76,26.19999999999999," squiggle does not change anything. In other words, given the current parameters for this neural network, some of which are optimal, and some of which are not optimal, we end up with this green squiggle. Now, just like before, we can quantify how well the green squiggle fits the data by calculating the sum of the squared residuals."
2552,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,282.76,313.08,30.319999999999997," And we get the sum of the squared residuals equals 1.4. Now, even though we have not yet optimized W sub 3 and W sub 4, we can still plot the sum of the squared residuals with respect to B sub 3. And just like before, if we change B sub 3, then we will change the sum of the squared residuals. And that means, just like before, we can optimize B sub 3 by finding the derivative of the"
2553,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,313.08,346.28,33.19999999999999," sum of the squared residuals with respect to B sub 3 and plugging the derivative into the gradient to send algorithm to find the optimal value for B sub 3. And just like before, because the predicted values in the sum of the squared residuals come from the green squiggle and the green squiggle is the sum of the blue and orange curves plus B sub 3, then the sum of the squared residuals are linked to B sub 3 by the predicted values."
2554,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,347.23999999999995,378.44,31.200000000000045," So, by the chain rule, the derivative of the sum of the squared residuals with respect to B sub 3 is the derivative of the sum of the squared residuals with respect to the predicted values times the derivative of the predicted values with respect to B sub 3. Note, this is the exact same derivative that we calculated in back propagation main ideas. The point of this is that even though we are now optimizing more than one parameter,"
2555,Backpropagation Details Pt. 1: Optimizing 3 parameters simultaneously.,https://www.youtube.com/watch?v=iyn2zdALii8,iyn2zdALii8,379.0,413.56,34.56," the derivatives that we have already calculated with respect to the sum of the squared residuals do not change. Bam! Now let's talk about how to calculate the derivatives of the sum of the squared residuals with respect to the weights to be sub 3 and to be sub 4. Unfortunately, before we can do that, we have to introduce some fancy notation. First, let's remember that the I in this summation notation is an index for the data in the"
